"Date","1706020901","1706020902","1706020903","1706020904","1706020905","1706020906","1706020907","1706020908","1706020909","1706020910"
1990-01-01,0.433355207848088,0.42496427866563,0.0755561840092426,NA,NA,NA,NA,NA,NA,NA
1990-01-02,0.522541000679309,0.604342009059809,0.185526473259932,NA,NA,NA,NA,NA,NA,NA
1990-01-03,0.574629007960099,0.723325043989669,0.156915959293844,0.770719772739805,0.786352603324298,0.512314540387408,1.12506921316471,0.857339050248204,1.08891754943258,1.51560280750448
1990-01-04,0.612591607986257,0.874276084353015,0.189517552751963,0.890414241762952,0.936390808021967,0.571306523807373,1.3426702041764,1.06169460976692,1.34146324943216,1.84932030833639
1990-01-05,0.405053279340804,1.22748836682494,0.336430127433024,1.43724571523399,1.44306985397228,0.932104370148099,1.94164186074263,1.63795342687496,1.83253524206797,2.34656370300715
1990-01-06,0.305166297762063,1.00862017097838,0.25222081939286,1.40277607122015,1.68929591818155,1.06321451704538,2.41464761916342,1.96599647162449,2.22833775071767,2.74775867513284
1990-01-07,0.310735790550073,1.01901671026977,0.316135768135115,1.47931611000404,1.92588182735776,1.34521107248838,2.84926593967951,2.0846701379094,2.51072034272179,2.97026967000365
1990-01-08,0.359650702320245,1.22018604453777,0.475067035493342,1.75850538406349,2.29025804137879,1.67429768505822,3.47212719705438,2.4686999885087,2.99030973949056,3.44033637630256
1990-01-09,0.219302267051001,1.15001231290671,0.470229006879072,1.8180825756256,2.43578560317932,1.85749572810768,3.77591154670646,2.47026833669373,3.04744310302041,3.40345121207863
1990-01-10,0.243110503096853,1.58647377621073,0.729071073966938,2.4532489774055,3.06387243587117,2.29942836300424,4.2941270759908,3.26317666799913,3.7974133418404,4.0873273123314
1990-01-11,0.258574346596384,1.28060196676439,0.470027294846174,1.86090608542504,2.29237048331597,1.61880101388289,3.13185675772563,2.33731518767242,2.61715799071861,2.93585575064922
1990-01-12,0.313089750480439,1.4567582644138,0.507750821750322,2.07953748938381,2.30391292871542,1.48786222400877,3.0568970642651,2.6561304396028,2.77144926873052,3.13855382589877
1990-01-13,0.3746812772785,1.6307153623213,0.629591412545311,2.33765620485517,2.60941553981476,1.80769086004895,3.45216285731319,3.17833348227669,3.30191623515519,3.5764874955545
1990-01-14,0.374417010907813,1.42598047247126,0.564569285865784,2.1118156859963,2.4823890425733,1.8136121361343,3.57418281844776,2.95639807634805,3.30029628011932,3.57836677781633
1990-01-15,0.341653855056523,1.27685067350266,0.46129446059216,1.86922497097722,2.24610664209813,1.69560941896681,3.22726105259758,2.49834880937221,2.79617294911104,3.05987949721569
1990-01-16,0.231801643813555,1.08053318340936,0.32199500993324,1.52350645183991,1.87889211095187,1.35233770249566,2.70770004988245,1.97607096995389,2.27791435657205,2.63797637609108
1990-01-17,0.19728153052407,0.978683871099292,0.273679836547264,1.34829000145613,1.74726534184842,1.21276538597577,2.63056546440862,1.81200221378206,2.13357316487303,2.49742794505442
1990-01-18,0.168387753728938,0.94327226143868,0.230271878848544,1.20979653375793,1.53976149971074,1.03244270821285,2.25375814684722,1.56669699288427,1.80018188449136,2.18289941658101
1990-01-19,0.203942400312751,1.04970624219161,0.247072261297071,1.36527850401191,1.5811943821911,0.937023857363808,2.0677184461972,1.80875459136789,1.94151369664318,2.38068141584254
1990-01-20,0.255935312682905,1.07359626328832,0.258129295484297,1.36952581761076,1.55870299456776,0.910528428740846,2.02390943680505,1.91606694762959,2.02780017933403,2.43967963765287
1990-01-21,0.318038803227278,1.11189858948192,0.25598846574302,1.36212915246748,1.48012655458579,0.869746212547229,1.97399282350187,1.82431608365297,1.9370517269033,2.35780377895918
1990-01-22,0.334396732579363,1.1188341662487,0.313114948446898,1.43801180839576,1.74140696126944,1.1349749631601,2.4574374083455,2.06315533996263,2.18764706643999,2.60122563366185
1990-01-23,0.375722934907166,1.09956242092615,0.34245361306362,1.47317969458231,1.85424842565535,1.31274382177972,2.76613970329439,2.0556331766731,2.4015311119901,2.77325348762482
1990-01-24,0.337284249323278,0.953459448187155,0.28110255765727,1.19191684393151,1.60857011566955,1.16532142303671,2.42540275928204,1.65020817633803,1.99795008198997,2.38152932281164
1990-01-25,0.342388726710303,0.997957796282287,0.273894930139336,1.20833598981961,1.60679709124831,1.10218932333636,2.4017350633413,1.67728009541819,1.96936450598334,2.3938960179723
1990-01-26,0.423321259045332,1.21865272143605,0.366769366810205,1.47934577355434,1.81790042249664,1.23785650657964,2.59221870220849,2.00232100922934,2.27882894341198,2.66703895281977
1990-01-27,0.376355512316553,1.01460303576456,0.302430556464474,1.15970558647577,1.53491045448115,1.08705858686082,2.27715516706629,1.57467331754005,1.83591270872082,2.23744176244767
1990-01-28,0.419653161318879,1.03246362517625,0.313858365316779,1.09172827046875,1.44162593105075,0.984470407375111,2.21742325148414,1.55480146270242,1.84912381322091,2.26814424351468
1990-01-29,0.49905972967156,1.30077642168753,0.445626962021325,1.50405441996725,1.84685273622625,1.20831148855602,2.49246389571522,2.01171565170195,2.22876478931852,2.62039106581153
1990-01-30,0.470816296428812,1.21117977029484,0.402833364546093,1.3138306996797,1.66474816993736,1.15492181972763,2.44238176719349,1.702235486607,2.01971105933915,2.41593630236625
1990-01-31,0.481397962241642,1.28753334030876,0.433891428780427,1.46154700079846,1.86662642154083,1.36150157102245,2.65854227888452,1.95604827222594,2.2320871858172,2.57586808420242
1990-02-01,0.480339543080656,1.25796953390289,0.392852031544013,1.32810822719875,1.68590123794557,1.20142137336302,2.48635723760723,1.66230767297439,1.91711860337006,2.31769985058263
