9
8.3
11.3
5.2
11
7.5
4.9
2.5
5.8
7.5
5.8
1.5
3.5
3.1
6
5.7
7.5
11.3
9.2
8.2
7.7
5.3
10.7
8.7
5.5
2.9
4.8
4.9
7.9
11.6
12.2
9.7
14.2
13.5
8.4
8.7
4.3
3.6
9.3
7.6
4.5
1.3
7.9
7.3
6.9
4
4.4
5.4
7.1
7.4
3.3
0.8
-1.1
3
2.6
0.2
1.5
-4.2
-7.1
1
0
6.7
0.5
0
0
9.7
7.4
5.2
0.4
2.8
4.8
7.3
5.9
6.2
0.2
0.3
-1.4
3.3
-3.8
-6.6
-4.5
4.9
1
9.6
5.7
0.3
-1.6
-3.2
4.7
3.6
2.2
0.3
-3.1
-1.8
-1.2
6.6
2.1
6.3
2
3.2
2.1
-3.8
-4.5
-0.8
-4.9
-5.2
-0.3
-2.7
1.3
-0.9
-2.4
-3.2
-2.4
-1.4
4
-0.1
0.8
-4.8
-15.7
-23.1
-23.5
-23.9
-25.1
-24.1
-13.8
-17.5
-14.5
-16.9
-6.2
-1.4
-0.6
-2.8
-4
-6.3
-5.8
-17.2
-24.9
-38.3
-36.7
-23.9
-18
-17.9
-16.7
-21.1
-9.7
-7.9
-11.3
-1.6
-0.2
0.3
-0.8
-7.7
-14.6
-17.6
-18.9
-14.6
-9.6
-7.9
-8
-2.6
-2.3
-5.7
-11.5
-10.9
-16.6
-8.6
-14.1
-27.7
-28.2
-14.6
-8.9
-15.5
-21.8
-31.4
-19.6
-14
-13.5
-24.1
-24.9
-9.8
-9
-18.5
-13.3
-7.4
-10.9
-5.6
-8.9
-9.8
-3.3
-4.7
-8.9
-1.4
-2.8
-0.9
1.5
0.9
-1.9
-4.3
-10
-7.7
-18.6
-20.9
-13.2
-21.6
-20.8
-15.5
-17.2
-13.4
-9.2
-14.6
-8.9
-7.6
0.9
0.7
-2.2
-5.2
-6.5
-10.6
-7.3
-1.8
-2.5
-7.7
-9.5
-7
-3.6
-6.8
-9.6
-12.2
-18.4
-12
-14.8
-22.3
-19
-4.5
-0.9
-1.7
-3.1
2.8
-2.4
-2.7
1
-1.3
-1.3
-4.1
-9.7
-11.2
-6.5
-0.8
-1.9
-2.4
-3.1
-3.3
-3.5
-4.6
1.9
0.7
2.6
-1.2
-3.6
0
-1.1
-2.8
-3.7
-6.9
-2.3
-4.6
-9
-9.2
-8
-7
-3.3
-7.3
-3.3
-3.9
-8.3
-2.6
-1.8
-6.2
-6.3
-4.5
-3.4
0.6
-2.6
-3.4
-5.8
-5.5
0.7
1.5
1.9
-1.1
1.2
-2
-4.9
-2.9
1.2
-3.4
-5.5
-5
-3.9
-2.9
-2
-2.5
-3.6
1.5
-3.1
4.1
1.4
-2
-0.7
-1.1
-1
1.1
3.4
0.9
1.1
6.2
1.1
8
6.4
5.9
5.8
-0.1
5.2
7.2
3.9
6.6
9.7
11
7.2
4.4
4.1
4.3
4.6
6.5
3.8
0.9
1.8
6.6
4
6.6
2.8
-0.6
1.7
4.7
3.2
11.2
9.8
6
8.2
14.9
12.2
10.9
6.8
8.7
4.8
8
3.7
6.8
5.3
8.7
7.9
11.4
13.7
8.4
8.8
7.6
6.4
7.6
3.8
12
9.5
9.4
3.6
7.9
9.5
8.3
7.2
5.2
7.6
9.6
6.7
5.1
10.5
5.2
5.9
13.5
7.8
3.9
9.3
5.2
10.6
5.5
6.5
7
5.8
7.5
8.4
8.4
3.2
7.2
4
2.1
2.8
-1.9
1.4
2.9
0.1
4.8
3.6
7.7
5.7
9.4
6.5
2
1.3
-2
3.6
-0.7
1.6
1.4
6.4
5.9
9.8
3.3
3.8
6.5
-1
-0.8
-0.7
1
4.6
9.2
1.1
-1.6
-3.7
-2.5
1.3
3.4
0.6
2.5
0.2
2.1
5.4
